parameter,sparsity,top1,top5,loss
layer3.11.conv1.weight,0.1,0.8622619,0,0
layer3.11.conv1.weight,0.2,0.8627631,0,0
layer3.11.conv1.weight,0.30000000000000004,0.87713,0,0
layer3.11.conv1.weight,0.4,0.8671066,0,0
layer3.11.conv1.weight,0.5,0.8713665,0,0
layer3.11.conv1.weight,0.6000000000000001,0.8561644,0,0
layer3.11.conv1.weight,0.7000000000000001,0.8614267,0,0
layer3.11.conv1.weight,0.8,0.7738055,0,0
layer3.11.conv1.weight,0.9,0.4143,0,0
layer3.11.conv2.weight,0.0,0.8444704,0,0
layer3.11.conv2.weight,0.1,0.8322753,0,0
layer3.11.conv2.weight,0.2,0.8326094,0,0
layer3.11.conv2.weight,0.30000000000000004,0.8228366,0,0
layer3.11.conv2.weight,0.4,0.8057133,0,0
layer3.11.conv2.weight,0.5,0.7791514,0,0
layer3.11.conv2.weight,0.6000000000000001,0.7655363,0,0
layer3.11.conv2.weight,0.7000000000000001,0.778149,0,0
layer3.11.conv2.weight,0.8,0.7776478,0,0
layer3.11.conv2.weight,0.9,0.8570832,0,0
layer3.12.conv1.weight,0.0,0.8444704,0,0
layer3.12.conv1.weight,0.1,0.8558303,0,0
layer3.12.conv1.weight,0.2,0.8665219,0,0
layer3.12.conv1.weight,0.30000000000000004,0.8813064,0,0
layer3.12.conv1.weight,0.4,0.871283,0,0
layer3.12.conv1.weight,0.5,0.8642666,0,0
layer3.12.conv1.weight,0.6000000000000001,0.8547444,0,0
layer3.12.conv1.weight,0.7000000000000001,0.7794019,0,0
layer3.12.conv1.weight,0.8,0.6823421,0,0
layer3.12.conv1.weight,0.9,0.3726194,0,0
layer3.12.conv2.weight,0.0,0.8444704,0,0
layer3.12.conv2.weight,0.1,0.8493151,0,0
layer3.12.conv2.weight,0.2,0.8579185,0,0
layer3.12.conv2.weight,0.30000000000000004,0.8590879,0,0
layer3.12.conv2.weight,0.4,0.869863,0,0
layer3.12.conv2.weight,0.5,0.8714501,0,0
layer3.12.conv2.weight,0.6000000000000001,0.861009,0,0
layer3.12.conv2.weight,0.7000000000000001,0.8219178,0,0
layer3.12.conv2.weight,0.8,0.7969429,0,0
layer3.12.conv2.weight,0.9,0.6810892,0,0
layer3.13.conv1.weight,0.0,0.8444704,0,0
layer3.13.conv1.weight,0.1,0.8411293,0,0
layer3.13.conv1.weight,0.2,0.8492315,0,0
layer3.13.conv1.weight,0.30000000000000004,0.8353659,0,0
layer3.13.conv1.weight,0.4,0.8099733,0,0
layer3.13.conv1.weight,0.5,0.8281824,0,0
layer3.13.conv1.weight,0.6000000000000001,0.8307718,0,0
layer3.13.conv1.weight,0.7000000000000001,0.8034581,0,0
layer3.13.conv1.weight,0.8,0.7880889,0,0
layer3.13.conv1.weight,0.9,0.4449549,0,0
layer3.13.conv2.weight,0.0,0.8444704,0,0
layer3.13.conv2.weight,0.1,0.8452222,0,0
layer3.13.conv2.weight,0.2,0.8611761,0,0
layer3.13.conv2.weight,0.30000000000000004,0.868276,0,0
layer3.13.conv2.weight,0.4,0.87713,0,0
layer3.13.conv2.weight,0.5,0.8780488,0,0
layer3.13.conv2.weight,0.6000000000000001,0.8873204,0,0
layer3.13.conv2.weight,0.7000000000000001,0.8962579,0,0
layer3.13.conv2.weight,0.8,0.9031908,0,0
layer3.13.conv2.weight,0.9,0.8760441,0,0
layer4.0.conv1.weight,0.0,0.8444704,0,0
layer4.0.conv1.weight,0.1,0.8245072,0,0
layer4.0.conv1.weight,0.2,0.7726362,0,0
layer4.0.conv1.weight,0.30000000000000004,0.7865018,0,0
layer4.0.conv1.weight,0.4,0.773555,0,0
layer4.0.conv1.weight,0.5,0.7459906,0,0
layer4.0.conv1.weight,0.6000000000000001,0.6749916,0,0
layer4.0.conv1.weight,0.7000000000000001,0.6509355,0,0
layer4.0.conv1.weight,0.8,0.5002506,0,0
layer4.0.conv1.weight,0.9,0.1270464,0,0
layer4.0.conv2.weight,0.0,0.8444704,0,0
layer4.0.conv2.weight,0.1,0.8377046,0,0
layer4.0.conv2.weight,0.2,0.8264283,0,0
layer4.0.conv2.weight,0.30000000000000004,0.7975276,0,0
layer4.0.conv2.weight,0.4,0.7760608,0,0
layer4.0.conv2.weight,0.5,0.7433177,0,0
layer4.0.conv2.weight,0.6000000000000001,0.7000501,0,0
layer4.0.conv2.weight,0.7000000000000001,0.6548613,0,0
layer4.0.conv2.weight,0.8,0.5507016,0,0
