parameter,sparsity,top1,top5,loss
conv_3.model.6.conv_dw.conv.weight,0.2,0.7437354,0,0
conv_3.model.6.conv_dw.conv.weight,0.30000000000000004,0.7073171,0,0
conv_3.model.6.conv_dw.conv.weight,0.4,0.6950384,0,0
conv_3.model.6.conv_dw.conv.weight,0.5,0.6920314,0,0
conv_3.model.6.conv_dw.conv.weight,0.6000000000000001,0.6868527,0,0
conv_3.model.6.conv_dw.conv.weight,0.7000000000000001,0.696709,0,0
conv_3.model.6.conv_dw.conv.weight,0.8,0.6762446,0,0
conv_3.model.6.conv_dw.conv.weight,0.9,0.6463415,0,0
conv_3.model.6.project.conv.weight,0.0,0.751587,0,0
conv_3.model.6.project.conv.weight,0.1,0.7432342,0,0
conv_3.model.6.project.conv.weight,0.2,0.7436519,0,0
conv_3.model.6.project.conv.weight,0.30000000000000004,0.7627798,0,0
conv_3.model.6.project.conv.weight,0.4,0.7542599,0,0
conv_3.model.6.project.conv.weight,0.5,0.7430672,0,0
conv_3.model.6.project.conv.weight,0.6000000000000001,0.7394754,0,0
conv_3.model.6.project.conv.weight,0.7000000000000001,0.717424,0,0
conv_3.model.6.project.conv.weight,0.8,0.7237721,0,0
conv_3.model.6.project.conv.weight,0.9,0.6993819,0,0
conv_3.model.7.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.7.conv.conv.weight,0.1,0.7435683,0,0
conv_3.model.7.conv.conv.weight,0.2,0.7274474,0,0
conv_3.model.7.conv.conv.weight,0.30000000000000004,0.7097394,0,0
conv_3.model.7.conv.conv.weight,0.4,0.7229369,0,0
conv_3.model.7.conv.conv.weight,0.5,0.6814233,0,0
conv_3.model.7.conv.conv.weight,0.6000000000000001,0.6962913,0,0
conv_3.model.7.conv.conv.weight,0.7000000000000001,0.652272,0,0
conv_3.model.7.conv.conv.weight,0.8,0.6295523,0,0
conv_3.model.7.conv.conv.weight,0.9,0.5578851,0,0
conv_3.model.7.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.7.conv_dw.conv.weight,0.1,0.732125,0,0
conv_3.model.7.conv_dw.conv.weight,0.2,0.7209322,0,0
conv_3.model.7.conv_dw.conv.weight,0.30000000000000004,0.6893585,0,0
conv_3.model.7.conv_dw.conv.weight,0.4,0.6881891,0,0
conv_3.model.7.conv_dw.conv.weight,0.5,0.7114935,0,0
conv_3.model.7.conv_dw.conv.weight,0.6000000000000001,0.6907785,0,0
conv_3.model.7.conv_dw.conv.weight,0.7000000000000001,0.6882726,0,0
conv_3.model.7.conv_dw.conv.weight,0.8,0.6643836,0,0
conv_3.model.7.conv_dw.conv.weight,0.9,0.6338958,0,0
conv_3.model.7.project.conv.weight,0.0,0.751587,0,0
conv_3.model.7.project.conv.weight,0.1,0.7593552,0,0
conv_3.model.7.project.conv.weight,0.2,0.7636151,0,0
conv_3.model.7.project.conv.weight,0.30000000000000004,0.7244404,0,0
conv_3.model.7.project.conv.weight,0.4,0.7095723,0,0
conv_3.model.7.project.conv.weight,0.5,0.7210157,0,0
conv_3.model.7.project.conv.weight,0.6000000000000001,0.6666388,0,0
conv_3.model.7.project.conv.weight,0.7000000000000001,0.644838,0,0
conv_3.model.7.project.conv.weight,0.8,0.6424156,0,0
conv_3.model.7.project.conv.weight,0.9,0.568159,0,0
conv_34.conv.conv.weight,0.0,0.751587,0,0
conv_34.conv.conv.weight,0.1,0.7435683,0,0
conv_34.conv.conv.weight,0.2,0.6845974,0,0
conv_34.conv.conv.weight,0.30000000000000004,0.5597227,0,0
conv_34.conv.conv.weight,0.4,0.4907284,0,0
conv_34.conv.conv.weight,0.5,0.2531741,0,0
conv_34.conv.conv.weight,0.6000000000000001,0.1176913,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.0571333,0,0
conv_34.conv.conv.weight,0.8,0.0005012,0,0
conv_34.conv.conv.weight,0.9,0.0,0,0
conv_34.conv_dw.conv.weight,0.0,0.751587,0,0
conv_34.conv_dw.conv.weight,0.1,0.0131139,0,0
conv_34.conv_dw.conv.weight,0.2,0.0089375,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.0045941,0,0
conv_34.conv_dw.conv.weight,0.4,0.0021717,0,0
