parameter,sparsity,top1,top5,loss
layer3.3.conv2.weight,0.5,0.7619718,0,0
layer3.3.conv2.weight,0.6000000000000001,0.7694165,0,0
layer3.3.conv2.weight,0.7000000000000001,0.7627767,0,0
layer3.3.conv2.weight,0.8,0.727163,0,0
layer3.3.conv2.weight,0.9,0.7486922,0,0
layer3.4.conv1.weight,0.0,0.7710262,0,0
layer3.4.conv1.weight,0.1,0.7702213,0,0
layer3.4.conv1.weight,0.2,0.7814889,0,0
layer3.4.conv1.weight,0.30000000000000004,0.7740443,0,0
layer3.4.conv1.weight,0.4,0.7609658,0,0
layer3.4.conv1.weight,0.5,0.771831,0,0
layer3.4.conv1.weight,0.6000000000000001,0.7782696,0,0
layer3.4.conv1.weight,0.7000000000000001,0.7432596,0,0
layer3.4.conv1.weight,0.8,0.6171026,0,0
layer3.4.conv1.weight,0.9,0.5637827,0,0
layer3.4.conv2.weight,0.0,0.7710262,0,0
layer3.4.conv2.weight,0.1,0.7704225,0,0
layer3.4.conv2.weight,0.2,0.7665996,0,0
layer3.4.conv2.weight,0.30000000000000004,0.7686117,0,0
layer3.4.conv2.weight,0.4,0.7651911,0,0
layer3.4.conv2.weight,0.5,0.7637827,0,0
layer3.4.conv2.weight,0.6000000000000001,0.7575453,0,0
layer3.4.conv2.weight,0.7000000000000001,0.7651911,0,0
layer3.4.conv2.weight,0.8,0.7643863,0,0
layer3.4.conv2.weight,0.9,0.7708249,0,0
layer3.5.conv1.weight,0.0,0.7710262,0,0
layer3.5.conv1.weight,0.1,0.7738431,0,0
layer3.5.conv1.weight,0.2,0.7732394,0,0
layer3.5.conv1.weight,0.30000000000000004,0.7476861,0,0
layer3.5.conv1.weight,0.4,0.7460765,0,0
layer3.5.conv1.weight,0.5,0.7382294,0,0
layer3.5.conv1.weight,0.6000000000000001,0.732998,0,0
layer3.5.conv1.weight,0.7000000000000001,0.6209256,0,0
layer3.5.conv1.weight,0.8,0.5597586,0,0
layer3.5.conv1.weight,0.9,0.5054326,0,0
layer3.5.conv2.weight,0.0,0.7710262,0,0
layer3.5.conv2.weight,0.1,0.7714286,0,0
layer3.5.conv2.weight,0.2,0.7716298,0,0
layer3.5.conv2.weight,0.30000000000000004,0.7694165,0,0
layer3.5.conv2.weight,0.4,0.765996,0,0
layer3.5.conv2.weight,0.5,0.7637827,0,0
layer3.5.conv2.weight,0.6000000000000001,0.7643863,0,0
layer3.5.conv2.weight,0.7000000000000001,0.6855131,0,0
layer3.5.conv2.weight,0.8,0.6635815,0,0
layer3.5.conv2.weight,0.9,0.710664,0,0
layer3.6.conv1.weight,0.0,0.7710262,0,0
layer3.6.conv1.weight,0.1,0.7631791,0,0
layer3.6.conv1.weight,0.2,0.7511066,0,0
layer3.6.conv1.weight,0.30000000000000004,0.7577465,0,0
layer3.6.conv1.weight,0.4,0.7460765,0,0
layer3.6.conv1.weight,0.5,0.727163,0,0
layer3.6.conv1.weight,0.6000000000000001,0.7488934,0,0
layer3.6.conv1.weight,0.7000000000000001,0.7082495,0,0
layer3.6.conv1.weight,0.8,0.6078471,0,0
