parameter,sparsity,top1,top5,loss
conv_3.model.6.project.conv.weight,0.7000000000000001,0.6664096,0,0
conv_3.model.6.project.conv.weight,0.8,0.6059863,0,0
conv_3.model.6.project.conv.weight,0.9,0.4919389,0,0
conv_3.model.7.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.conv.conv.weight,0.1,0.8089864,0,0
conv_3.model.7.conv.conv.weight,0.2,0.7879574,0,0
conv_3.model.7.conv.conv.weight,0.30000000000000004,0.7993831,0,0
conv_3.model.7.conv.conv.weight,0.4,0.7794757,0,0
conv_3.model.7.conv.conv.weight,0.5,0.7885182,0,0
conv_3.model.7.conv.conv.weight,0.6000000000000001,0.7700126,0,0
conv_3.model.7.conv.conv.weight,0.7000000000000001,0.7530492,0,0
conv_3.model.7.conv.conv.weight,0.8,0.7207346,0,0
conv_3.model.7.conv.conv.weight,0.9,0.7066452,0,0
conv_3.model.7.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.conv_dw.conv.weight,0.1,0.8161363,0,0
conv_3.model.7.conv_dw.conv.weight,0.2,0.825389,0,0
conv_3.model.7.conv_dw.conv.weight,0.30000000000000004,0.8161363,0,0
conv_3.model.7.conv_dw.conv.weight,0.4,0.7769522,0,0
conv_3.model.7.conv_dw.conv.weight,0.5,0.7599888,0,0
conv_3.model.7.conv_dw.conv.weight,0.6000000000000001,0.7475116,0,0
conv_3.model.7.conv_dw.conv.weight,0.7000000000000001,0.6847049,0,0
conv_3.model.7.conv_dw.conv.weight,0.8,0.6923454,0,0
conv_3.model.7.conv_dw.conv.weight,0.9,0.6722978,0,0
conv_3.model.7.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.project.conv.weight,0.1,0.8095472,0,0
conv_3.model.7.project.conv.weight,0.2,0.7723258,0,0
conv_3.model.7.project.conv.weight,0.30000000000000004,0.7566241,0,0
conv_3.model.7.project.conv.weight,0.4,0.7519277,0,0
conv_3.model.7.project.conv.weight,0.5,0.7549418,0,0
conv_3.model.7.project.conv.weight,0.6000000000000001,0.7763213,0,0
conv_3.model.7.project.conv.weight,0.7000000000000001,0.7256414,0,0
conv_3.model.7.project.conv.weight,0.8,0.6572971,0,0
conv_3.model.7.project.conv.weight,0.9,0.609421,0,0
conv_34.conv.conv.weight,0.0,0.8117903,0,0
conv_34.conv.conv.weight,0.1,0.8117903,0,0
conv_34.conv.conv.weight,0.2,0.7838918,0,0
conv_34.conv.conv.weight,0.30000000000000004,0.7566942,0,0
conv_34.conv.conv.weight,0.4,0.7367868,0,0
conv_34.conv.conv.weight,0.5,0.6382308,0,0
conv_34.conv.conv.weight,0.6000000000000001,0.4913781,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.4054395,0,0
conv_34.conv.conv.weight,0.8,0.1880695,0,0
conv_34.conv.conv.weight,0.9,0.016683,0,0
conv_34.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_34.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_34.conv_dw.conv.weight,0.2,0.7498248,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.7578859,0,0
conv_34.conv_dw.conv.weight,0.4,0.6678817,0,0
conv_34.conv_dw.conv.weight,0.5,0.5488574,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.4277303,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.1795878,0,0
conv_34.conv_dw.conv.weight,0.8,0.0527127,0,0
conv_34.conv_dw.conv.weight,0.9,0.0091126,0,0
conv_34.project.conv.weight,0.0,0.8117903,0,0
conv_34.project.conv.weight,0.1,0.6886303,0,0
conv_34.project.conv.weight,0.2,0.6332539,0,0
conv_34.project.conv.weight,0.30000000000000004,0.3516052,0,0
conv_34.project.conv.weight,0.4,0.4610262,0,0
conv_34.project.conv.weight,0.5,0.2770223,0,0
conv_34.project.conv.weight,0.6000000000000001,0.1776251,0,0
conv_34.project.conv.weight,0.7000000000000001,0.053624,0,0
conv_34.project.conv.weight,0.8,0.0417076,0,0
conv_34.project.conv.weight,0.9,0.0060984,0,0
conv_4.model.0.conv.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.conv.conv.weight,0.1,0.8117903,0,0
conv_4.model.0.conv.conv.weight,0.2,0.8005748,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.7973503,0,0
conv_4.model.0.conv.conv.weight,0.4,0.795668,0,0
