parameter,sparsity,top1,top5,loss
conv_45.project.conv.weight,0.30000000000000004,0.7649371,0,0
conv_45.project.conv.weight,0.4,0.7165881,0,0
conv_45.project.conv.weight,0.5,0.6867138,0,0
conv_45.project.conv.weight,0.6000000000000001,0.6222484,0,0
conv_45.project.conv.weight,0.7000000000000001,0.5404874,0,0
conv_45.project.conv.weight,0.8,0.4131289,0,0
conv_45.project.conv.weight,0.9,0.2429245,0,0
conv_5.model.0.conv.conv.weight,0.0,0.8282233,0,0
conv_5.model.0.conv.conv.weight,0.1,0.822327,0,0
conv_5.model.0.conv.conv.weight,0.2,0.8203616,0,0
conv_5.model.0.conv.conv.weight,0.30000000000000004,0.8242925,0,0
conv_5.model.0.conv.conv.weight,0.4,0.8191824,0,0
conv_5.model.0.conv.conv.weight,0.5,0.8018868,0,0
conv_5.model.0.conv.conv.weight,0.6000000000000001,0.7916667,0,0
conv_5.model.0.conv.conv.weight,0.7000000000000001,0.7845912,0,0
conv_5.model.0.conv.conv.weight,0.8,0.7794811,0,0
conv_5.model.0.conv.conv.weight,0.9,0.764544,0,0
conv_5.model.0.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_5.model.0.conv_dw.conv.weight,0.1,0.8286164,0,0
